visitorid,num_items_viewed,view_count,firstview_to_cart,cart_to_transaction,bought_count,purchased,view_rate,purchase_rate
1365805,3,3,,,0,0,1.0,0.0
488869,1,1,,,0,0,1.0,0.0
747611,1,1,,,0,0,1.0,0.0
50886,1,1,,,0,0,1.0,0.0
23531,1,1,,,0,0,1.0,0.0
994931,1,2,659.0194444444444,0.1780555555555555,1,1,0.5,0.5
1200651,1,1,0.1641666666666666,0.0469444444444444,1,1,1.0,1.0
1179782,1,2,19.79888888888889,0.0366666666666666,1,1,0.5,0.5
961411,1,1,,,3,1,1.0,3.0
59784,2,6,1992.5172222222225,0.5819444444444446,1,1,0.3333333333333333,0.16666666666666666
1226945,1,2,,,0,0,0.5,0.0
711347,3,4,,,0,0,0.75,0.0
190940,1,3,404.2469444444444,0.0772222222222222,1,1,0.3333333333333333,0.3333333333333333
124966,2,3,,,0,0,0.6666666666666666,0.0
591847,1,1,,,0,0,1.0,0.0
1213423,26,52,46.08694779116467,6.744541499330656,6,1,0.5,0.11538461538461539
371166,1,1,,,0,0,1.0,0.0
771058,4,7,0.2495833333333333,0.0773611111111111,2,1,0.5714285714285714,0.2857142857142857
1081103,1,1,,,0,0,1.0,0.0
231131,1,3,0.0602777777777777,0.1255555555555555,1,1,0.3333333333333333,0.3333333333333333
236259,1,1,,,0,0,1.0,0.0
344013,2,2,1682.8458333333333,0.15,1,1,1.0,0.5
110034,1,2,,,0,0,0.5,0.0
956214,1,2,940.5913888888888,0.0277777777777777,1,1,0.5,0.5
815259,2,9,0.0388888888888888,2.2463888888888888,1,1,0.2222222222222222,0.1111111111111111
669329,1,1,,,0,0,1.0,0.0
1313292,1,1,,,0,0,1.0,0.0
656318,8,10,,,0,0,0.8,0.0
1387042,4,7,0.1525,0.0672222222222222,1,1,0.5714285714285714,0.14285714285714285
385259,1,1,,,0,0,1.0,0.0
242512,1,1,,,0,0,1.0,0.0
1304695,1,1,,,0,0,1.0,0.0
567183,1,15,1970.139166666667,0.0161111111111111,1,1,0.06666666666666667,0.06666666666666667
1042630,2,2,,,0,0,1.0,0.0
1317155,1,1,,,0,0,1.0,0.0
905307,1,3,,,0,0,0.3333333333333333,0.0
761482,43,64,32.09407407407407,10.175022583559173,64,1,0.671875,1.0
1117334,2,2,,,0,0,1.0,0.0
549762,1,2,,,0,0,0.5,0.0
638702,1,1,,,0,0,1.0,0.0
749882,1,1,,,0,0,1.0,0.0
1239048,2,5,0.1325,0.2952777777777777,1,1,0.4,0.2
663850,2,2,,,0,0,1.0,0.0
952015,1,1,1566.5080555555555,0.2963888888888888,1,1,1.0,1.0
671807,7,13,,,0,0,0.5384615384615384,0.0
1327847,2,6,,,1,1,0.3333333333333333,0.16666666666666666
256771,1,1,,,0,0,1.0,0.0
1252000,2,2,,,0,0,1.0,0.0
1157263,1,1,,,0,0,1.0,0.0
213378,1,1,1315.7977777777778,0.1841666666666666,1,1,1.0,1.0
406325,4,9,0.0747222222222222,0.05,1,1,0.4444444444444444,0.1111111111111111
606755,1,3,1270.6655555555556,0.1208333333333333,1,1,0.3333333333333333,0.3333333333333333
276774,1,1,,,0,0,1.0,0.0
1135150,26,37,0.0025,0.5163888888888889,1,1,0.7027027027027027,0.02702702702702703
1246346,3,10,183.92333333333332,0.1541666666666666,1,1,0.3,0.1
732679,1,3,,,0,0,0.3333333333333333,0.0
450966,4,5,0.0025,0.0894444444444444,1,1,0.8,0.2
1345325,1,1,,,0,0,1.0,0.0
315336,1,1,,,0,0,1.0,0.0
1312083,1,1,,,0,0,1.0,0.0
1008629,1,1,,,0,0,1.0,0.0
168843,1,1,,,0,0,1.0,0.0
628504,2,2,,,0,0,1.0,0.0
889407,1,2,0.0283333333333333,0.0502777777777777,1,1,0.5,0.5
562495,1,3,0.8294444444444444,0.0252777777777777,1,1,0.3333333333333333,0.3333333333333333
693257,1,1,,,0,0,1.0,0.0
1400021,1,1,,,0,0,1.0,0.0
1341789,3,4,1044.8458333333333,0.0755555555555555,1,1,0.75,0.25
687775,2,8,0.3325,0.0941666666666666,2,1,0.25,0.25
619375,1,1,,,0,0,1.0,0.0
1169620,3,3,0.0146296296296296,0.1722222222222222,3,1,1.0,1.0
598077,1,1,,,1,1,1.0,1.0
1310427,2,2,,,0,0,1.0,0.0
680488,11,23,782.19,0.0419444444444444,1,1,0.4782608695652174,0.043478260869565216
646339,3,4,,,0,0,0.75,0.0
212724,1,1,,,0,0,1.0,0.0
178888,2,6,1755.6983333333333,0.2458333333333333,1,1,0.3333333333333333,0.16666666666666666
379864,1,1,206.4261111111111,0.0577777777777777,1,1,1.0,1.0
1406143,1,1,,,0,0,1.0,0.0
294377,4,5,,,0,0,0.8,0.0
1174410,1,1,,,0,0,1.0,0.0
299626,1,1,,,0,0,1.0,0.0
1052487,1,1,,,0,0,1.0,0.0
1403979,1,1,,,0,0,1.0,0.0
679204,1,1,,,0,0,1.0,0.0
307943,1,1,266.1386111111111,0.0186111111111111,1,1,1.0,1.0
69645,4,11,1626.7994444444446,0.586388888888889,2,1,0.36363636363636365,0.18181818181818182
220751,2,3,,,0,0,0.6666666666666666,0.0
805431,1,1,,,0,0,1.0,0.0
129046,1,1,0.0297222222222222,0.1144444444444444,1,1,1.0,1.0
1260481,36,63,966.0139898989898,0.0313636363636363,4,1,0.5714285714285714,0.06349206349206349
314377,1,4,0.0166666666666666,0.3966666666666666,2,1,0.25,0.5
759005,4,5,,,0,0,0.8,0.0
15337,1,1,,,0,0,1.0,0.0
504901,4,9,0.0061111111111111,25.181944444444444,1,1,0.4444444444444444,0.1111111111111111
865659,2,2,,,0,0,1.0,0.0
136240,1,1,,,0,0,1.0,0.0
1349879,1,1,,,0,0,1.0,0.0
430663,3,3,1005.7661111111112,0.0882407407407407,4,1,1.0,1.3333333333333333
693219,2,3,,,0,0,0.6666666666666666,0.0
1299334,1,1,,,0,0,1.0,0.0
1073944,1,2,0.2005555555555555,0.2372222222222222,1,1,0.5,0.5
1206613,3,4,801.5341666666667,0.0433333333333333,1,1,0.75,0.25
584045,1,1,,,0,0,1.0,0.0
319880,2,3,689.2341666666666,0.06,1,1,0.6666666666666666,0.3333333333333333
382982,1,1,,,0,0,1.0,0.0
261190,1,1,,,0,0,1.0,0.0
989489,1,1,,,0,0,1.0,0.0
294255,4,13,1046.9744444444443,-0.0379629629629629,3,1,0.3076923076923077,0.23076923076923078
36791,1,1,,,0,0,1.0,0.0
281014,1,1,,,0,0,1.0,0.0
762134,2,7,,,0,0,0.2857142857142857,0.0
767349,1,2,,,0,0,0.5,0.0
98529,1,1,,,0,0,1.0,0.0
1110986,1,1,0.15,0.0594444444444444,1,1,1.0,1.0
419723,2,2,,,0,0,1.0,0.0
456431,1,1,,,0,0,1.0,0.0
770690,1,1,-0.0041666666666666,0.0827777777777777,1,1,1.0,1.0
158720,8,8,1192.4486111111112,0.2697222222222222,3,1,1.0,0.375
1376605,1,1,0.03,0.0702777777777777,1,1,1.0,1.0
86406,1,1,,,0,0,1.0,0.0
226982,1,2,,,0,0,0.5,0.0
177383,1,1,,,0,0,1.0,0.0
1170710,19,31,3143.3508333333334,0.1480555555555555,1,1,0.6129032258064516,0.03225806451612903
1195893,1,1,,,0,0,1.0,0.0
1237845,1,2,,,0,0,0.5,0.0
156938,1,1,,,0,0,1.0,0.0
566565,11,24,0.9208333333333332,0.0419444444444444,1,1,0.4583333333333333,0.041666666666666664
984544,1,1,0.0225,0.0402777777777777,1,1,1.0,1.0
230485,1,1,,,0,0,1.0,0.0
1287951,1,1,,,0,0,1.0,0.0
1137033,4,6,0.0022222222222222,0.0366666666666666,1,1,0.6666666666666666,0.16666666666666666
391657,9,11,2.3629166666666666,0.3964351851851852,4,1,0.8181818181818182,0.36363636363636365
1350269,1,1,,,0,0,1.0,0.0
1335082,1,1,2707.275833333333,0.1152777777777777,1,1,1.0,1.0
565395,1,1,,,0,0,1.0,0.0
922308,5,6,,,0,0,0.8333333333333334,0.0
436575,1,2,,,0,0,0.5,0.0
1105174,4,6,61.07527777777778,0.5361111111111111,2,1,0.6666666666666666,0.3333333333333333
889597,1,1,,,0,0,1.0,0.0
7244,1,1,1414.815833333333,0.3347222222222222,1,1,1.0,1.0
17970,3,4,533.5633333333334,0.0258333333333333,1,1,0.75,0.25
334292,1,1,2207.079166666667,0.0111111111111111,1,1,1.0,1.0
275692,1,1,,,1,1,1.0,1.0
1329365,1,1,,,0,0,1.0,0.0
252812,1,1,0.0030555555555555,0.0169444444444444,1,1,1.0,1.0
539612,6,6,157.0222222222222,0.0497222222222222,1,1,1.0,0.16666666666666666
270248,3,6,2346.932222222222,0.16,1,1,0.5,0.16666666666666666
1040946,3,7,0.0505555555555555,0.0652777777777777,1,1,0.42857142857142855,0.14285714285714285
561075,1,1,,,0,0,1.0,0.0
493708,5,5,2375.885,0.1294444444444444,2,1,1.0,0.4
425131,4,5,0.0033333333333333,0.0575,1,1,0.8,0.2
1237565,1,1,0.0002777777777777,0.0977777777777777,1,1,1.0,1.0
1129356,1,2,0.2225,0.045,1,1,0.5,0.5
517829,5,5,,,0,0,1.0,0.0
628764,4,9,796.5426388888889,-0.0134722222222222,1,1,0.4444444444444444,0.1111111111111111
870834,1,1,98.43958333333332,0.0370833333333333,1,1,1.0,1.0
67875,2,3,,,0,0,0.6666666666666666,0.0
800150,3,7,,,1,1,0.42857142857142855,0.14285714285714285
999451,3,4,,,0,0,0.75,0.0
1362265,11,24,,,1,1,0.4583333333333333,0.041666666666666664
250528,2,3,,,0,0,0.6666666666666666,0.0
1329289,4,6,2906.1925,0.0369444444444444,1,1,0.6666666666666666,0.16666666666666666
764548,1,1,,,0,0,1.0,0.0
441318,2,7,0.0166666666666666,0.0430555555555555,1,1,0.2857142857142857,0.14285714285714285
491512,1,1,,,0,0,1.0,0.0
1043630,16,26,0.0041666666666666,0.1147222222222222,2,1,0.6153846153846154,0.07692307692307693
667565,1,2,0.0255555555555555,0.1044444444444444,1,1,0.5,0.5
1320359,1,2,,,0,0,0.5,0.0
1066199,12,42,1418.3544444444444,0.1038888888888888,1,1,0.2857142857142857,0.023809523809523808
116095,5,15,468.0289646464646,0.3081313131313131,2,1,0.3333333333333333,0.13333333333333333
576465,3,4,,,0,0,0.75,0.0
482400,1,1,,,0,0,1.0,0.0
1271770,1,1,,,0,0,1.0,0.0
902934,1,1,,,1,1,1.0,1.0
142200,1,15,,,0,0,0.06666666666666667,0.0
486906,4,6,,,1,1,0.6666666666666666,0.16666666666666666
1264334,5,6,0.0061111111111111,0.0597222222222222,1,1,0.8333333333333334,0.16666666666666666
952741,3,3,,,0,0,1.0,0.0
1287087,1,1,2795.133611111111,0.1025,1,1,1.0,1.0
1266893,1,1,,,0,0,1.0,0.0
1095452,1,1,,,0,0,1.0,0.0
451106,1,2,712.7352777777778,0.1261111111111111,1,1,0.5,0.5
1310178,2,6,,,0,0,0.3333333333333333,0.0
208452,2,3,374.50888888888886,0.0794444444444444,1,1,0.6666666666666666,0.3333333333333333
260553,1,2,,,0,0,0.5,0.0
1136308,2,2,,,0,0,1.0,0.0
105424,1,1,,,0,0,1.0,0.0
21574,1,16,0.0155555555555555,6.436944444444444,2,1,0.0625,0.125
1170409,1,4,,,2,1,0.25,0.5
34923,2,3,2070.3444444444444,0.3219444444444444,1,1,0.6666666666666666,0.3333333333333333
473078,4,5,0.2375,0.0944444444444444,1,1,0.8,0.2
369347,1,1,,,0,0,1.0,0.0
766058,1,1,,,0,0,1.0,0.0
1030794,3,4,0.0272222222222222,0.1459259259259259,2,1,0.75,0.5
1376500,2,3,-0.8677777777777778,0.0958333333333333,2,1,0.6666666666666666,0.6666666666666666
1353381,1,2,0.0036111111111111,0.0230555555555555,1,1,0.5,0.5
132823,7,8,2.2802777777777776,0.05,1,1,0.875,0.125
690361,1,1,,,0,0,1.0,0.0
1154342,4,7,,,0,0,0.5714285714285714,0.0
1338274,4,5,,,0,0,0.8,0.0
697687,2,2,0.0052777777777777,0.0705555555555555,1,1,1.0,0.5
748586,1,2,57.85861111111111,0.4716666666666667,1,1,0.5,0.5
247282,1,1,,,0,0,1.0,0.0
376203,1,1,,,0,0,1.0,0.0
483726,1,1,,,0,0,1.0,0.0
742405,7,13,,,0,0,0.5384615384615384,0.0
724308,1,1,,,0,0,1.0,0.0
602611,1,1,,,0,0,1.0,0.0
542542,2,2,,,0,0,1.0,0.0
1274778,2,2,814.4113888888888,0.1083333333333333,1,1,1.0,0.5
1172272,7,20,62.58583333333333,62.573888888888895,2,1,0.35,0.1
1193016,1,2,,,0,0,0.5,0.0
203221,1,2,,,0,0,0.5,0.0
1032454,2,2,,,0,0,1.0,0.0
96387,4,8,1464.283888888889,0.0558333333333333,2,1,0.5,0.25
277114,1,1,,,0,0,1.0,0.0
24722,11,16,0.1058796296296296,0.4345370370370371,3,1,0.6875,0.1875
560375,1,2,3219.6080555555554,0.2558333333333333,1,1,0.5,0.5
829289,149,256,368.7635760971056,0.0412394957983193,26,1,0.58203125,0.1015625
1200030,1,2,,,0,0,0.5,0.0
1400296,3,3,0.0247222222222222,0.1259259259259259,3,1,1.0,1.0
498385,1,2,,,0,0,0.5,0.0
1236858,2,2,,,0,0,1.0,0.0
226114,1,1,,,0,0,1.0,0.0
1340222,1,1,,,0,0,1.0,0.0
712007,1,1,,,0,0,1.0,0.0
550638,1,2,0.1159722222222222,0.0629166666666666,2,1,0.5,1.0
943466,1,1,0.0130555555555555,0.0194444444444444,1,1,1.0,1.0
1350315,1,1,0.0002777777777777,0.0761111111111111,1,1,1.0,1.0
23730,2,3,712.2744444444445,0.0508333333333333,2,1,0.6666666666666666,0.6666666666666666
922077,1,1,,,0,0,1.0,0.0
79201,1,4,0.0144444444444444,0.3119444444444444,2,1,0.25,0.5
1178870,1,1,,,0,0,1.0,0.0
1218093,6,7,,,0,0,0.8571428571428571,0.0
440802,9,11,391.97277777777776,155.59805555555556,2,1,0.8181818181818182,0.18181818181818182
224781,2,4,,,1,1,0.5,0.25
16868,1,1,,,0,0,1.0,0.0
125220,1,1,,,0,0,1.0,0.0
867382,1,1,,,0,0,1.0,0.0
592926,1,1,,,0,0,1.0,0.0
802379,1,6,1966.106296296296,0.3724537037037037,2,1,0.16666666666666666,0.3333333333333333
1336367,2,3,0.1,0.0155555555555555,1,1,0.6666666666666666,0.3333333333333333
555215,4,16,925.2319444444444,4.478055555555556,2,1,0.25,0.125
723841,4,4,,,0,0,1.0,0.0
354324,1,1,0.105,0.0677777777777777,1,1,1.0,1.0
228963,1,1,,,0,0,1.0,0.0
1066827,1,1,,,0,0,1.0,0.0
282899,2,2,,,0,0,1.0,0.0
502403,1,1,,,0,0,1.0,0.0
531009,1,1,,,0,0,1.0,0.0
1094300,1,1,,,0,0,1.0,0.0
835494,1,1,,,0,0,1.0,0.0
172132,26,37,0.5441666666666667,0.035,1,1,0.7027027027027027,0.02702702702702703
257248,1,5,32.867777777777775,6.4702777777777785,1,1,0.2,0.2
196046,1,2,0.0177777777777777,0.0269444444444444,1,1,0.5,0.5
137967,1,1,,,0,0,1.0,0.0
644422,5,9,66.51769841269842,0.1959920634920635,4,1,0.5555555555555556,0.4444444444444444
1406706,6,6,,,0,0,1.0,0.0
1200207,1,1,,,0,0,1.0,0.0
1064540,1,1,,,0,0,1.0,0.0
1276055,4,5,0.3772222222222222,0.0177777777777777,1,1,0.8,0.2
808303,2,5,,,1,1,0.4,0.2
1324810,5,8,0.0144444444444444,0.0836111111111111,1,1,0.625,0.125
55897,6,8,478.05861111111113,0.0452777777777777,1,1,0.75,0.125
160862,1,1,,,1,1,1.0,1.0
974493,2,6,,,0,0,0.3333333333333333,0.0
1194380,1,1,,,0,0,1.0,0.0
1273397,3,4,0.0027777777777777,0.025,1,1,0.75,0.25
1370319,1,1,,,0,0,1.0,0.0
622575,2,2,,,0,0,1.0,0.0
122936,1,1,,,0,0,1.0,0.0
1355034,2,2,,,0,0,1.0,0.0
502189,2,2,36.63222222222223,0.0091666666666666,3,1,1.0,1.5
1364130,1,1,0.0086111111111111,0.0613888888888888,1,1,1.0,1.0
487926,2,7,0.5241444444444445,0.2144777777777777,3,1,0.2857142857142857,0.42857142857142855
62368,1,3,0.0222222222222222,0.0575,1,1,0.3333333333333333,0.3333333333333333
1343504,1,1,,,0,0,1.0,0.0
6359,1,1,,,0,0,1.0,0.0
1046386,1,1,,,0,0,1.0,0.0
945795,1,1,,,0,0,1.0,0.0
846135,4,4,221.4663888888889,0.0480555555555555,1,1,1.0,0.25
98364,1,1,,,1,1,1.0,1.0
7773,1,1,,,1,1,1.0,1.0
198573,7,9,1089.181388888889,0.3390277777777777,4,1,0.7777777777777778,0.4444444444444444
454112,6,9,,,0,0,0.6666666666666666,0.0
947389,42,71,282.54181286549704,0.917558479532164,4,1,0.5915492957746479,0.056338028169014086
262100,1,1,,,0,0,1.0,0.0
1056938,1,1,,,0,0,1.0,0.0
688825,1,5,0.0711111111111111,0.4344444444444445,1,1,0.2,0.2
1187785,1,1,,,0,0,1.0,0.0
1087601,1,1,0.3447222222222222,0.0941666666666666,1,1,1.0,1.0
1086982,2,4,1250.6819444444443,0.0381944444444444,4,1,0.5,1.0
120314,1,3,,,0,0,0.3333333333333333,0.0
430419,1,1,,,0,0,1.0,0.0
997256,5,8,0.0822222222222222,0.0277777777777777,1,1,0.625,0.125
400430,2,3,,,0,0,0.6666666666666666,0.0
1372665,1,1,,,0,0,1.0,0.0
1012836,1,5,795.7394444444444,0.1583333333333333,1,1,0.2,0.2
1299250,1,4,47.8175,0.1266666666666666,1,1,0.25,0.25
120601,3,3,0.0216666666666666,0.0466666666666666,1,1,1.0,0.3333333333333333
606602,16,19,,,0,0,0.8421052631578947,0.0
1298797,1,2,0.0088888888888888,0.0744444444444444,1,1,0.5,0.5
1211837,1,1,,,0,0,1.0,0.0
761382,3,3,,,0,0,1.0,0.0
551374,1,1,,,0,0,1.0,0.0
795257,1,2,0.3894444444444444,0.1316666666666666,1,1,0.5,0.5
698640,1,1,0.0011111111111111,0.0636111111111111,1,1,1.0,1.0
370928,2,3,1692.1108333333334,0.0433333333333333,1,1,0.6666666666666666,0.3333333333333333
144378,5,9,0.8886111111111111,0.6452777777777777,1,1,0.5555555555555556,0.1111111111111111
811020,2,2,,,0,0,1.0,0.0
387601,3,6,191.76361111111112,0.09,1,1,0.5,0.16666666666666666
545057,2,2,,,0,0,1.0,0.0
105786,1,1,,,0,0,1.0,0.0
160095,1,2,0.0019444444444444,0.0422222222222222,2,1,0.5,1.0
1235597,1,1,,,0,0,1.0,0.0
323507,1,3,0.2308333333333333,0.0594444444444444,3,1,0.3333333333333333,1.0
1072761,1,1,,,0,0,1.0,0.0
767480,1,1,0.0041666666666666,0.0397222222222222,1,1,1.0,1.0
171598,6,8,,,1,1,0.75,0.125
220404,3,7,0.3836111111111111,0.1808333333333333,1,1,0.42857142857142855,0.14285714285714285
470741,1,1,,,0,0,1.0,0.0
636569,1,2,0.1202777777777777,0.0586111111111111,1,1,0.5,0.5
189373,1,1,,,0,0,1.0,0.0
1195388,5,7,0.0169444444444444,0.0847222222222222,1,1,0.7142857142857143,0.14285714285714285
506021,1,1,,,0,0,1.0,0.0
1373123,1,2,847.784861111111,0.20375,1,1,0.5,0.5
727554,1,1,,,0,0,1.0,0.0
903586,1,1,,,0,0,1.0,0.0
889692,2,3,,,1,1,0.6666666666666666,0.3333333333333333
885494,1,1,,,0,0,1.0,0.0
1140318,1,1,,,0,0,1.0,0.0
584191,1,1,,,0,0,1.0,0.0
247916,1,2,0.0366666666666666,0.0127777777777777,1,1,0.5,0.5
1177519,4,9,68.67888888888889,0.2058333333333333,1,1,0.4444444444444444,0.1111111111111111
972500,4,5,207.89055555555555,0.2130555555555555,1,1,0.8,0.2
856434,1,1,,,0,0,1.0,0.0
622025,3,3,,,1,1,1.0,0.3333333333333333
643004,2,4,834.9838888888889,0.1630555555555555,1,1,0.5,0.25
1233406,1,2,1717.17,0.0913888888888889,1,1,0.5,0.5
390499,3,4,,,4,1,0.75,1.0
457831,4,5,0.0758333333333333,0.1113888888888888,1,1,0.8,0.2
173442,10,11,,,0,0,0.9090909090909091,0.0
652510,1,1,,,0,0,1.0,0.0
855304,1,3,,,0,0,0.3333333333333333,0.0
412372,1,1,,,0,0,1.0,0.0
321383,1,1,,,0,0,1.0,0.0
97992,2,2,835.1522222222222,0.0772222222222222,1,1,1.0,0.5
519586,1,1,0.01,0.0488888888888888,1,1,1.0,1.0
81948,1,2,,,0,0,0.5,0.0
147061,1,1,,,0,0,1.0,0.0
1082503,1,2,,,0,0,0.5,0.0
56406,1,2,,,0,0,0.5,0.0
636305,1,1,,,0,0,1.0,0.0
661290,1,1,0.0019444444444444,0.0841666666666666,1,1,1.0,1.0
146643,22,34,0.0237361111111111,0.0511342592592592,6,1,0.6470588235294118,0.17647058823529413
1119870,4,6,0.0572222222222222,0.0530555555555555,1,1,0.6666666666666666,0.16666666666666666
548316,1,1,,,0,0,1.0,0.0
622733,3,4,,,0,0,0.75,0.0
452149,9,20,1955.1384722222217,34.85597222222223,1,1,0.45,0.05
553710,4,6,,,1,1,0.6666666666666666,0.16666666666666666
789675,1,2,32.5425,0.0547222222222222,2,1,0.5,1.0
1241973,1,3,0.0122222222222222,17.37,1,1,0.3333333333333333,0.3333333333333333
408762,5,7,328.5938888888889,0.1380555555555555,1,1,0.7142857142857143,0.14285714285714285
978180,1,1,,,0,0,1.0,0.0
42048,1,1,,,0,0,1.0,0.0
756632,22,46,309.09067307692305,31.17676282051282,2,1,0.4782608695652174,0.043478260869565216
1013587,1,2,353.33972222222224,0.0336111111111111,1,1,0.5,0.5
630453,1,1,,,0,0,1.0,0.0
607201,1,1,,,0,0,1.0,0.0
321619,1,1,,,0,0,1.0,0.0
971140,1,1,,,0,0,1.0,0.0
696120,1,1,,,0,0,1.0,0.0
1204517,1,1,,,0,0,1.0,0.0
732488,3,3,,,0,0,1.0,0.0
5423,1,1,0.0858333333333333,0.0127777777777777,1,1,1.0,1.0
68748,1,2,3121.793611111111,0.0180555555555555,1,1,0.5,0.5
793157,1,3,161.7138888888889,0.1404166666666666,2,1,0.3333333333333333,0.6666666666666666
1012006,1,1,,,0,0,1.0,0.0
1239440,2,2,,,0,0,1.0,0.0
534814,2,9,2101.964166666666,0.1586111111111111,1,1,0.2222222222222222,0.1111111111111111
575537,1,1,,,0,0,1.0,0.0
74992,1,1,,,0,0,1.0,0.0
264597,1,2,0.0177777777777777,0.0252777777777777,1,1,0.5,0.5
771338,1,1,,,0,0,1.0,0.0
166173,9,15,496.8666666666667,0.0636111111111111,1,1,0.6,0.06666666666666667
449843,3,3,0.0055555555555555,0.0513888888888888,1,1,1.0,0.3333333333333333
1155405,1,1,,,0,0,1.0,0.0
506007,1,2,0.0458333333333333,0.0905555555555555,1,1,0.5,0.5
348191,1,1,,,0,0,1.0,0.0
920156,15,17,0.2165277777777777,0.0690277777777777,2,1,0.8823529411764706,0.11764705882352941
329154,6,10,,,1,1,0.6,0.1
1173750,3,9,,,0,0,0.3333333333333333,0.0
832247,1,1,,,0,0,1.0,0.0
566956,2,2,,,0,0,1.0,0.0
663090,2,2,,,0,0,1.0,0.0
611623,1,1,,,0,0,1.0,0.0
1091756,1,1,,,0,0,1.0,0.0
42942,17,40,0.0644444444444444,0.0808333333333333,1,1,0.425,0.025
807462,1,2,6.894166666666667,1.9252777777777776,1,1,0.5,0.5
1323541,2,2,,,0,0,1.0,0.0
226866,1,2,,,0,0,0.5,0.0
726288,1,6,2404.494722222222,0.0536111111111111,1,1,0.16666666666666666,0.16666666666666666
587348,1,1,,,0,0,1.0,0.0
151138,1,1,,,1,1,1.0,1.0
823855,1,1,,,0,0,1.0,0.0
1297821,9,15,0.1244444444444444,0.0877777777777777,1,1,0.6,0.06666666666666667
86005,3,7,0.1497222222222222,0.0166666666666666,1,1,0.42857142857142855,0.14285714285714285
480722,6,8,99.4836111111111,0.0133333333333333,1,1,0.75,0.125
190542,1,1,,,0,0,1.0,0.0
617725,1,1,,,0,0,1.0,0.0
1194376,3,8,0.0072222222222222,0.1505555555555555,1,1,0.375,0.125
778211,1,1,,,0,0,1.0,0.0
828447,1,1,,,0,0,1.0,0.0
264936,1,1,,,0,0,1.0,0.0
427346,1,2,0.1452777777777777,0.0108333333333333,1,1,0.5,0.5
656941,1,1,,,0,0,1.0,0.0
1134753,2,4,1284.97,0.0555555555555555,1,1,0.5,0.25
1385870,12,40,1542.603333333333,0.0969444444444444,1,1,0.3,0.025
334471,29,45,0.0022222222222222,0.2476388888888889,3,1,0.6444444444444445,0.06666666666666667
166862,2,2,,,0,0,1.0,0.0
1261091,1,1,,,0,0,1.0,0.0
1119308,1,1,,,0,0,1.0,0.0
1210952,1,1,,,0,0,1.0,0.0
628857,1,1,941.0711111111112,0.1030555555555555,1,1,1.0,1.0
675069,1,3,0.0388888888888888,0.2469444444444444,1,1,0.3333333333333333,0.3333333333333333
211269,2,10,362.5048611111112,189.87069444444444,1,1,0.2,0.1
1087982,1,1,,,0,0,1.0,0.0
986975,1,1,,,0,0,1.0,0.0
531552,1,1,,,0,0,1.0,0.0
195657,1,2,413.0122222222223,1.6336111111111111,1,1,0.5,0.5
702532,2,2,,,0,0,1.0,0.0
1079760,1,1,115.78194444444443,0.0625,1,1,1.0,1.0
1168629,1,1,931.9227777777778,0.0686111111111111,1,1,1.0,1.0
916024,3,6,0.0422222222222222,0.1969444444444444,1,1,0.5,0.16666666666666666
681872,11,11,,,0,0,1.0,0.0
912102,1,1,573.3938888888889,0.0230555555555555,1,1,1.0,1.0
629459,2,2,,,0,0,1.0,0.0
350839,5,7,0.2372222222222222,0.0455555555555555,2,1,0.7142857142857143,0.2857142857142857
114253,1,1,,,0,0,1.0,0.0
645694,1,1,,,0,0,1.0,0.0
884096,1,3,,,0,0,0.3333333333333333,0.0
227926,11,15,886.4856196581196,1.142649572649573,6,1,0.7333333333333333,0.4
1336911,2,2,,,0,0,1.0,0.0
906971,1,3,,,1,1,0.3333333333333333,0.3333333333333333
316360,1,1,,,0,0,1.0,0.0
1095470,4,35,0.2483333333333333,0.7186111111111112,6,1,0.11428571428571428,0.17142857142857143
27695,6,21,1693.0587174940893,0.1741962174940898,3,1,0.2857142857142857,0.14285714285714285
102454,1,3,,,1,1,0.3333333333333333,0.3333333333333333
1230188,2,2,,,0,0,1.0,0.0
1109039,1,2,,,0,0,0.5,0.0
819547,45,119,114.50959162520728,0.4805368988391376,18,1,0.37815126050420167,0.15126050420168066
1111177,2,2,0.0030555555555555,0.0501388888888888,2,1,1.0,1.0
892953,1,1,,,0,0,1.0,0.0
367497,1,1,,,0,0,1.0,0.0
432989,1,1,,,0,0,1.0,0.0
92545,1,1,,,0,0,1.0,0.0
812607,1,1,,,0,0,1.0,0.0
1341257,1,1,,,0,0,1.0,0.0
976623,1,2,1497.5497222222225,0.0580555555555555,1,1,0.5,0.5
1178290,12,81,0.7087037037037038,1.0917413381123051,3,1,0.14814814814814814,0.037037037037037035
729021,1,1,,,0,0,1.0,0.0
185495,2,2,,,0,0,1.0,0.0
652769,1,1,,,0,0,1.0,0.0
513006,2,2,,,0,0,1.0,0.0
252169,1,1,,,0,0,1.0,0.0
256877,1,1,,,1,1,1.0,1.0
1405168,1,1,,,0,0,1.0,0.0
555583,4,7,,,1,1,0.5714285714285714,0.14285714285714285
492796,2,3,819.1780555555556,0.4541666666666666,3,1,0.6666666666666666,1.0
522739,2,2,34.81472222222222,0.5438888888888889,3,1,1.0,1.5
600511,3,5,576.3302777777777,0.0830555555555555,1,1,0.6,0.2
981111,5,12,0.015,0.0258333333333333,1,1,0.4166666666666667,0.08333333333333333
258336,2,7,0.0913888888888889,0.1413888888888889,2,1,0.2857142857142857,0.2857142857142857
1272119,1,1,,,0,0,1.0,0.0
